step,time_s,T_J1_rad,T_J2_rad,T_J3_rad,T_J4_rad,T_J5_rad,T_J6_rad,A_J1_rad,A_J2_rad,A_J3_rad,A_J4_rad,A_J5_rad,A_J6_rad,Eabs_J1_rad,Eabs_J2_rad,Eabs_J3_rad,Eabs_J4_rad,Eabs_J5_rad,Eabs_J6_rad
296,0.74,1.3124496889981971,-0.148298100207768,0.21748069970748332,-1.0857024697847968,1.4145253518178402,1.4346399102889147,1.3065036114928974,-0.1641760263414449,0.23245484103484904,-1.0840220804694454,1.4093054223795969,1.4307863977887587,0.0059460775052997406,0.01587792613367689,0.014974141327365714,0.001680389315351416,0.0052199294382433425,0.0038535125001559756
297,0.7425,1.3125650179709856,-0.147847116264956,0.21708570133589056,-1.0857107458778,1.4146010260068684,1.4347443568343552,1.3065036114928974,-0.16340884864826055,0.23168766334166468,-1.0840220804694454,1.4093054223795969,1.4323207531751274,0.006061406478088172,0.01556173238330455,0.014601962005774127,0.0016886654083545505,0.00529560362727155,0.00242360365922778
298,0.745,1.3126806347756452,-0.14739459847273587,0.21668918899823644,-1.085719011310192,1.4146769453989014,1.4348489546325416,1.3065036114928974,-0.1626416709550762,0.23092048564848033,-1.0840220804694454,1.4093054223795969,1.4323207531751274,0.006177023282747829,0.015247072482340335,0.014231296650243891,0.0016969308407466244,0.005371523019304547,0.00252820145741417
299,0.7475,1.3127965385211446,-0.14694054666131653,0.216291160800886,-1.0857272657542447,1.4147531100103203,1.4349537017085479,1.3065036114928974,-0.16187449326189185,0.23092048564848033,-1.0840220804694454,1.4093054223795969,1.4323207531751274,0.006292927028247242,0.014933946600575315,0.014629324847594327,0.0017051852847993487,0.005447687630723452,0.0026329485334204428
300,0.75,1.3129127283154314,-0.14648496065951253,0.2158916148426993,-1.085735508882059,1.4148295198593845,1.4350585960815998,1.3065036114928974,-0.1611073155687075,0.23092048564848033,-1.0840220804694454,1.4093054223795969,1.4323207531751274,0.006409116822533978,0.014622354909194973,0.015028870805781025,0.0017134284126136823,0.00552409747978766,0.0027378429064723875
301,0.7525000000000001,1.3130292032654471,-0.14602784029473242,0.21549054921501565,-1.085743740365572,1.4149061749662484,1.4351636357650792,1.3065036114928974,-0.1611073155687075,0.23015330795529598,-1.0840220804694454,1.4093054223795969,1.4323207531751274,0.006525591772549744,0.015079475273975074,0.014662758740280335,0.0017216598961267149,0.005600752586651492,0.0028428825899518007
302,0.755,1.3131459624771433,-0.1455691853929668,0.2150879620016375,-1.0857519598765637,1.414983075352975,1.4352688187665275,1.3065036114928974,-0.16034013787552315,0.22938613026211163,-1.0840220804694454,1.4093054223795969,1.4323207531751274,0.006642350984245926,0.01477095248255636,0.014298168260474142,0.0017298794071183288,0.005677652973378189,0.0029480655914000398
303,0.7575000000000001,1.313263005055494,-0.14510899577877634,0.21468385127881479,-1.085760167086665,1.4150602210435521,1.4353741430876517,1.3065036114928974,-0.1595729601823388,0.22938613026211163,-1.0840220804694454,1.4093054223795969,1.4323207531751274,0.006759393562596694,0.014463964403562457,0.014702278983296846,0.0017380866172196363,0.0057547986639552295,0.0030533899125242403
304,0.76,1.3133803301045148,-0.14464727127528001,0.21427821511522835,-1.0857683616673626,1.4151376120639072,1.4354796067243278,1.3065036114928974,-0.1595729601823388,0.22938613026211163,-1.0840220804694454,1.4093054223795969,1.4338551085614961,0.006876718611617427,0.014925688907058782,0.015107915146883283,0.0017462811979171988,0.005832189684310318,0.0016244981628317223
305,0.7625000000000001,1.3134979367272739,-0.14418401170414236,0.21387105157197395,-1.0857765432900097,1.4152152484419234,1.4355852076666067,1.3065036114928974,-0.1595729601823388,0.22938613026211163,-1.0840220804694454,1.4093054223795969,1.4338551085614961,0.006994325234376486,0.01538894847819644,0.015515078690137685,0.0017544628205643509,0.005909826062326484,0.0017300991051105719
306,0.765,1.31361582402591,-0.1437192168855618,0.21346235870254548,-1.08578471162583,1.4152931302074525,1.4356909438987173,1.3065036114928974,-0.15880578248915445,0.22861895256892728,-1.0840220804694454,1.4093054223795969,1.4338551085614961,0.00711221253301253,0.015086565603592644,0.015156593866381796,0.001762631156384531,0.005987707827855626,0.0018358353372212033
307,0.7675000000000001,1.3137339911016463,-0.14325288663825778,0.21305213455281877,-1.0857928663459258,1.4153712573923336,1.4357968133990706,1.3065036114928974,-0.1580386047959701,0.22785177487574293,-1.0840220804694454,1.4093054223795969,1.4338551085614961,0.007230379608748949,0.014785718157712319,0.014799640322924162,0.0017707858764803852,0.00606583501273672,0.0019417048375744983
308,0.77,1.3138524370548064,-0.14278502077945876,0.21264037716103448,-1.085801007121285,1.4154496300304058,1.4359028141402657,1.3065036114928974,-0.1580386047959701,0.22785177487574293,-1.0840220804694454,1.4093054223795969,1.4338551085614961,0.007348825561908967,0.015253584016511335,0.015211397714708447,0.0017789266518395408,0.006144207650808919,0.002047705578769543
309,0.7725,1.3139711609848266,-0.14231561912488933,0.21222708455778153,-1.0858091336227889,1.4155282481575242,1.436008944089093,1.3065036114928974,-0.1580386047959701,0.22785177487574293,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.007467549491929182,0.01572298567108077,0.015624690317961404,0.0017870531533434875,0.006222825777927321,0.0006194801412282569
310,0.775,1.314090161990275,-0.1418446814887575,0.21181225476597992,-1.0858172455212178,1.415607111811576,1.4361152012065381,1.308037966879266,-0.15727142710278574,0.22785177487574293,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.006052195111008851,0.015426745614028237,0.016039520109763006,0.0017951650517724627,0.006301689431979174,0.0007257372586733091
311,0.7775,1.3142094391688628,-0.14137220768374215,0.21139588580086352,-1.08582534248726,1.4156862210324936,1.4362215834477872,1.308037966879266,-0.1565042494096014,0.22631741948937467,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.006171472289596691,0.015132041725859247,0.014921533688511152,0.0018032620178145553,0.0063807986528967575,0.0008321194999223458
312,0.78,1.3143289916174619,-0.14089819752097998,0.210977975669963,-1.0858334241915162,1.4157655758622731,1.436328088762231,1.308037966879266,-0.15573707171641726,0.22478306410300597,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.006291024738195761,0.01483887419543728,0.013805088433042956,0.0018113437220708128,0.006460153482676256,0.0009386248143661291
313,0.7825,1.314448818432118,-0.14042265081005265,0.21055852237308814,-1.0858414903045088,1.4158451763449866,1.436434715093467,1.308037966879266,-0.1549698940232329,0.22478306410300597,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.006410851552851815,0.014547243213180266,0.014224541729917828,0.0018194098350634569,0.00653975396538975,0.0010452511456022773
314,0.785,1.3145689187080665,-0.13994556735897348,0.21013752390231033,-1.0858495404966888,1.4159250225268,1.4365414603793067,1.308037966879266,-0.15420271633004856,0.22478306410300597,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.006530951828800369,0.014257148971075079,0.01464554020069564,0.0018274600272434327,0.006619600147203197,0.0011519964314419262
315,0.7875,1.3146892915397475,-0.13946694697417442,0.20971497824194488,-1.085857574438441,1.416005114455986,1.4366483225517772,1.308037966879266,-0.15420271633004856,0.22478306410300597,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.00665132466048135,0.014735769355874145,0.015068085861061092,0.0018354939689957384,0.006699692076389097,0.001258858603912394
316,0.79,1.3148099360208196,-0.1389867894604926,0.20929088336853302,-1.0858655918000935,1.416085452182942,1.4367552995371258,1.3095723222656348,-0.15343553863686443,0.22324870871663727,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.005237613755184833,0.014448749176371845,0.013957825348104247,0.0018435113306480844,0.006780029803345133,0.0013658355892609553
317,0.7925,1.3149308512441764,-0.138505094621157,0.2088652372508239,-1.0858735922519216,1.4161660357602028,1.436862389255825,1.3095723222656348,-0.15190118325049573,0.22324870871663727,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.00535852897854161,0.01339608862933872,0.014383471465813369,0.0018515117824762228,0.006860613380605951,0.0014729253079601712
318,0.795,1.3150520363019602,-0.13802186225777496,0.2084380378497564,-1.0858815754641586,1.4162468652424576,1.4369695896225745,1.3095723222656348,-0.15190118325049573,0.22324870871663727,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.0054797140363254115,0.013879320992720767,0.01481067086688087,0.0018594949947132733,0.006941442862860692,0.0015801256747096648
319,0.7975,1.3151734902855758,-0.13753709217031837,0.2080092831184408,-1.0858895411069995,1.4163279406865656,1.437076898546307,1.3095723222656348,-0.15190118325049573,0.22171435333026857,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.0056011680199410385,0.01436409108017736,0.013705070211827763,0.0018674606375541636,0.007022518306968761,0.0016874345984421169
320,0.8,1.3152952122857091,-0.13705078415711,0.2075789710021402,-1.0858974888506099,1.4164092621515707,1.4371843139301903,1.3095723222656348,-0.15036682786412703,0.22171435333026857,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.005722890020074312,0.013316043707017028,0.01413538232812836,0.0018754083811645117,0.007103839771973819,0.001794849982325486
321,0.8025,1.3154172013923369,-0.13656293801480957,0.20714709943825213,-1.0859054183651318,1.4164908296987164,1.437291833671633,1.3095723222656348,-0.15036682786412703,0.22171435333026857,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.005844879126702063,0.013803889849317463,0.014567253892016435,0.0018833378956863989,0.007185407319119541,0.0019023697237681159
322,0.805,1.3155394566947447,-0.13607355353840006,0.20671366635628918,-1.0859133293206917,1.4165726433914625,1.4373994556622856,1.3095723222656348,-0.15036682786412703,0.22171435333026857,-1.0840220804694454,1.4093054223795969,1.4353894639478648,0.005967134429109899,0.014293274325726968,0.015000686973979382,0.0018912488512463632,0.00726722101186561,0.0020099917144207335
323,0.8075,1.3156619772815417,-0.13558263052117317,0.20627866967786057,-1.0859212213874072,1.4166547032954993,1.4375071777880464,1.3111066776520035,-0.14883247247775833,0.22094717563708421,-1.0840220804694454,1.4108397777659656,1.4353894639478648,0.0045552996295381565,0.013249841956585157,0.014668505959223643,0.001899140917961839,0.0058149255295336655,0.0021177138401815565
324,0.81,1.3157847622406735,-0.1350901687547154,0.2058421073166528,-1.0859290942353932,1.4167370094787637,1.4376149979290642,1.3111066776520035,-0.14883247247775833,0.22094717563708421,-1.0840220804694454,1.4108397777659656,1.4353894639478648,0.004678084588670028,0.013742303723042915,0.015105068320431403,0.0019070137659478181,0.005897231712798101,0.0022255339811994013
325,0.8125,1.3159078106594382,-0.13459616802889365,0.20540397717841033,-1.0859369475347698,1.4168195620114545,1.4377229139597418,1.3111066776520035,-0.14806529478457398,0.22017999794389986,-1.0840220804694454,1.4108397777659656,1.4353894639478648,0.004801133007434677,0.013469126755680322,0.014776020765489534,0.0019148670653243993,0.0059797842454889505,0.002333450011877014
326,0.8150000000000001,1.316031121624501,-0.13410062813184076,0.20496427716091617,-1.0859447809556686,1.416902360966048,1.4378309237487394,1.3111066776520035,-0.14729811709138962,0.22017999794389986,-1.0840220804694454,1.4108397777659656,1.4353894639478648,0.004924443972497583,0.013197488959548864,0.015215720782983694,0.0019227004862232278,0.006062583200082461,0.0024414598008746236
327,0.8175,1.316154694221908,-0.13360354884994108,0.20452300515397223,-1.0859525941682402,1.4169854064173133,1.4379390251589788,1.3111066776520035,-0.14729811709138962,0.22017999794389986,-1.0840220804694454,1.4108397777659656,1.4353894639478648,0.005048016569904501,0.013694568241448546,0.015656992789927632,0.0019305136987948224,0.006145628651347712,0.0025495612111139376
328,0.8200000000000001,1.3162785275371014,-0.1331049299678156,0.2040801590393796,-1.0859603868426606,1.417068698442327,1.4380472160476456,1.3111066776520035,-0.14729811709138962,0.22017999794389986,-1.0840220804694454,1.4123741331523343,1.4353894639478648,0.00517184988509789,0.014193187123574036,0.01609983890452027,0.0019383063732152372,0.0046945652899927914,0.002657752099780808
329,0.8225,1.3164026206549342,-0.1326047712683073,0.20363573669091856,-1.0859681586491385,1.4171522371204903,1.4381554942661934,1.3111066776520035,-0.14653093939820527,0.22017999794389986,-1.0840220804694454,1.4123741331523343,1.4353894639478648,0.005295943002930681,0.01392616812989797,0.016544261252981307,0.001946078179693167,0.004778103968156033,0.0027660303183285606
330,0.8250000000000001,1.316526972659684,-0.13210307253246625,0.2031897359743284,-1.0859759092579222,1.4172360225335425,1.438263857660347,1.3111066776520035,-0.14576376170502092,0.22017999794389986,-1.0840220804694454,1.4123741331523343,1.4353894639478648,0.005420295007680487,0.013660689172554669,0.016990261969571457,0.00195382878847683,0.00486188938120824,0.002874393712482215
331,0.8275,1.3166515826350687,-0.13159983353953442,0.20274215474728724,-1.085983638339306,1.4173200547655784,1.4383723040701049,1.3111066776520035,-0.14576376170502092,0.2194128202507155,-1.0840220804694454,1.4123741331523343,1.4353894639478648,0.0055449049830651465,0.014163928165486506,0.016670665503428272,0.0019615578698606306,0.004945921613244142,0.002982840122240038
332,0.8300000000000001,1.31677644966426,-0.13109505406693067,0.20229299085939162,-1.0859913455636379,1.4174043339030626,1.4384808313297432,1.3111066776520035,-0.14499658401183657,0.2194128202507155,-1.0840220804694454,1.4123741331523343,1.4353894639478648,0.005669772012256491,0.0139015299449059,0.017119829391323893,0.001969265094192485,0.005030200750728353,0.0030913673818784293
333,0.8325,1.316901572829898,-0.13058873389023562,0.20184224215213564,-1.0859990306013256,1.4174888600348448,1.4385894372678187,1.3111066776520035,-0.14499658401183657,0.21864564255753116,-1.0840220804694454,1.4123741331523343,1.4353894639478648,0.0057948951778945545,0.014407850121600951,0.01680340040539552,0.001976950131880262,0.0051147268825104675,0.0031999733199539193
334,0.835,1.317026951214106,-0.13008087278317584,0.2013899064588905,-1.0860066931228443,1.417573633252176,1.4386981197071709,1.3111066776520035,-0.14422940631865222,0.21864564255753116,-1.0840220804694454,1.4123741331523343,1.4353894639478648,0.005920273562102452,0.014148533535476376,0.017255736098640673,0.0019846126533988873,0.005199500099841714,0.003308655759306056
335,0.8375,1.3171525838985045,-0.12957147051760878,0.20093598160488307,-1.086014332798743,1.4176586536487243,1.4388068764649269,1.3111066776520035,-0.14346222862546787,0.21864564255753116,-1.0840220804694454,1.413908488538703,1.4353894639478648,0.006045906246501032,0.013890758107859086,0.017709660952648087,0.0019922523292976724,0.003750165110021353,0.0034174125170620684
336,0.84,1.3172784699642257,-0.12906052686350686,0.20048046540717537,-1.086021949299651,1.417743921320589,1.438915705352502,1.3111066776520035,-0.14346222862546787,0.2178784648643468,-1.0840220804694454,1.413908488538703,1.4353894639478648,0.006171792312222202,0.014401701761961011,0.017397999457171437,0.001999868830205642,0.003835432781885917,0.003526241404637087
